ax,ay,az,gx,gy,gz,mx,my,mz,ts_lowg,hg_ax,hg_ay,hg_az,ts_highg,latitude,longitude,altitude,GPS Lock,ts_gps,state_q0,state_q1,state_q2,state_q3,state_x,state_y,state_z,state_vx,state_vy,state_vz,state_ax,state_ay,state_az,state_omegax,state_omegay,state_omegaz,state_latitude,state_longitude,ts_state,rocketState,ts_RS
-0.28547999262809753,0.0014639999717473984,0.9706319570541382,1.7324999570846558,-2.703749895095825,1.7062499523162842,0.3911600112915039,0.32214000821113586,-0.5016199946403503,293,-0.00537109375,0.2822265625,0.970703125,294,0.0,0.0,0.0,False,292,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.27889198064804077,-0.0014639999717473984,0.974291980266571,1.7762500047683716,-2.8612499237060547,1.7237499952316284,0.3953600227832794,0.3204600214958191,-0.5045599937438965,301,0.01123046875,0.2998046875,0.96435546875,302,0.0,0.0,0.0,False,300,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2920680046081543,0.0,0.9713639616966248,1.662500023841858,-2.703749895095825,1.6012500524520874,0.38948002457618713,0.3253600001335144,-0.5045599937438965,309,0.0126953125,0.30517578125,0.96240234375,310,0.0,0.0,0.0,False,308,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.27669599652290344,0.0014639999717473984,0.981611967086792,1.8112499713897705,-2.721250057220459,1.53125,0.3913000226020813,0.32340002059936523,-0.5024600028991699,319,-0.00732421875,0.28857421875,0.9765625,320,0.0,0.0,0.0,False,318,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.28547999262809753,0.0029279999434947968,0.9779520034790039,1.7762500047683716,-2.9312500953674316,1.7237499952316284,0.3918600082397461,0.32381999492645264,-0.5020400285720825,327,-0.005859375,0.2919921875,0.96923828125,328,0.0,0.0,0.0,False,326,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2840159833431244,-0.0021959999576210976,0.9735599756240845,1.7237499952316284,-2.9487500190734863,1.5837500095367432,0.3920000195503235,0.32228001952171326,-0.5016199946403503,335,-0.01416015625,0.2939453125,0.9580078125,336,0.0,0.0,0.0,False,334,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2869440019130707,-0.0014639999717473984,0.9720959663391113,1.784999966621399,-2.896250009536743,1.7762500047683716,0.39340001344680786,0.3248000144958496,-0.5054000020027161,345,-0.02490234375,0.26708984375,0.96044921875,346,0.0,0.0,0.0,False,344,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2840159833431244,-0.0007319999858736992,0.9779520034790039,1.9950000047683716,-3.0012500286102295,1.8025000095367432,0.3922800123691559,0.32340002059936523,-0.4977000057697296,353,-0.033203125,0.25732421875,0.98486328125,354,0.0,0.0,0.0,False,352,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2781600058078766,0.0029279999434947968,0.9786840081214905,1.784999966621399,-2.721250057220459,1.75,0.3872400224208832,0.32214000821113586,-0.5028800368309021,361,-0.04052734375,0.25732421875,1.00048828125,362,0.0,0.0,0.0,False,360,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.28547999262809753,0.0,0.9786840081214905,1.7062499523162842,-2.791249990463257,1.8287500143051147,0.39004001021385193,0.3246600031852722,-0.5003600120544434,371,-0.037109375,0.26025390625,1.00634765625,372,0.0,0.0,0.0,False,370,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
