has_lowG_data,lowG_data.ax,lowG_data.ay,lowG_data.az,lowG_data.gx,lowG_data.gy,lowG_data.gz,lowG_data.timeStamp_lowG,has_highG_data,highG_data.hg_ax,highG_data.hg_ay,highG_data.hg_az,highG_data.timeStamp_highG,has_gps_data,gps_data.latitude,gps_data.longitude,gps_data.altitude,gps_data.siv_count,gps_data.fix_type,gps_data.posLock,gps_data.timeStamp_GPS,has_barometer_data,barometer_data.temperature,barometer_data.pressure,barometer_data.altitude,barometer_data.timeStamp_barometer,has_kalman_data,kalman_data.kalman_pos_x,kalman_data.kalman_vel_x,kalman_data.kalman_acc_x,kalman_data.kalman_pos_y,kalman_data.kalman_vel_y,kalman_data.kalman_acc_y,kalman_data.kalman_pos_z,kalman_data.kalman_vel_z,kalman_data.kalman_acc_z,kalman_data.kalman_apo,kalman_data.timeStamp_state,has_rocketState_data,rocketState_data.rocketStates,rocketState_data.timestamp,has_flap_data,flap_data.extension,flap_data.timeStamp_flaps,has_voltage_data,voltage_data.v_battery,voltage_data.timestamp,has_orientation_data,orientation_data.accel.ax,orientation_data.accel.ay,orientation_data.accel.az,orientation_data.gyro.gx,orientation_data.gyro.gy,orientation_data.gyro.gz,orientation_data.magnet.mx,orientation_data.magnet.my,orientation_data.magnet.mz,orientation_data.angle.yaw,orientation_data.angle.pitch,orientation_data.angle.roll,orientation_data.timeStamp_orientation,has_magnetometer_data,magnetometer_data.magnetometer.mx,magnetometer_data.magnetometer.my,magnetometer_data.magnetometer.mz,magnetometer_data.timestamp,has_gas_data,gas_data.temp,gas_data.humidity,gas_data.pressure,gas_data.resistance,gas_data.timestamp
True,-0.2870399057865143,0.5928135514259338,9.884803771972656,0.008596365340054035,0.02698555402457714,0.009718033485114574,3000,True,-0.2870399057865143,0.5928135514259338,9.884803771972656,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-121.8497543334961,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.2870399057865143,0.5928135514259338,9.884803771972656,0.008596365340054035,0.02698555402457714,0.009718033485114574,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967175,0,3000
True,-0.2754199504852295,0.3486967384815216,9.825142860412598,0.009758361615240574,0.0025738761760294437,0.003751954296603799,3000,True,-0.2754199504852295,0.3486967384815216,9.825142860412598,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-23.027942657470703,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.2754199504852295,0.3486967384815216,9.825142860412598,0.009758361615240574,0.0025738761760294437,0.003751954296603799,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967273,0,3000
True,-0.3680810034275055,0.48017022013664246,9.759967803955078,0.0004922540974803269,0.01572122424840927,-0.0027655400335788727,3000,True,-0.3680810034275055,0.48017022013664246,9.759967803955078,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-50.42356491088867,nan,3000,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3000,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.3680810034275055,0.48017022013664246,9.759967803955078,0.0004922540974803269,0.01572122424840927,-0.0027655400335788727,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967246,0,3000
True,-0.18254786729812622,0.20045961439609528,9.68697738647461,0.019045569002628326,-0.012249836698174477,-0.010064610280096531,3000,True,-0.18254786729812622,0.20045961439609528,9.68697738647461,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,36.562705993652344,54545.046875,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.18254786729812622,0.20045961439609528,9.68697738647461,0.019045569002628326,-0.012249836698174477,-0.010064610280096531,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,36,0,3000
True,-0.5055597424507141,0.3151109218597412,9.821629524230957,-0.013255615718662739,-0.0007847071392461658,0.003400585148483515,3000,True,-0.5055597424507141,0.3151109218597412,9.821629524230957,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,2.9257588386535645,96014.0234375,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.5055597424507141,0.3151109218597412,9.821629524230957,-0.013255615718662739,-0.0007847071392461658,0.003400585148483515,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,2,0,3000
True,-0.32072871923446655,0.23767811059951782,9.70954704284668,0.005227483343333006,-0.008527987636625767,-0.007807617541402578,3000,True,-0.32072871923446655,0.23767811059951782,9.70954704284668,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,75.77651977539062,42578.61328125,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.32072871923446655,0.23767811059951782,9.70954704284668,0.005227483343333006,-0.008527987636625767,-0.007807617541402578,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,75,0,3000
True,-0.42888879776000977,0.280254989862442,9.792401313781738,-0.005588525906205177,-0.004270300269126892,0.00047774938866496086,3000,True,-0.42888879776000977,0.280254989862442,9.792401313781738,3000,True,0.0,0.0,0.0,4,3,True,3000,True,288.1499938964844,42.01985549926758,52260.765625,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.42888879776000977,0.280254989862442,9.792401313781738,-0.005588525906205177,-0.004270300269126892,0.00047774938866496086,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,42,0,3000
True,-0.44537222385406494,0.24429354071617126,9.750313758850098,-0.007236868143081665,-0.007866444066166878,-0.0037309785839170218,3000,True,-0.44537222385406494,0.24429354071617126,9.750313758850098,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,20.792537689208984,63813.21484375,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.44537222385406494,0.24429354071617126,9.750313758850098,-0.007236868143081665,-0.007866444066166878,-0.0037309785839170218,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,20,0,3000
True,-0.25755947828292847,0.46163901686668396,9.785724639892578,0.011544406414031982,0.013868102803826332,-0.00018984729831572622,3000,True,-0.25755947828292847,0.46163901686668396,9.785724639892578,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,5.123763084411621,86813.171875,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.25755947828292847,0.46163901686668396,9.785724639892578,0.011544406414031982,0.013868102803826332,-0.00018984729831572622,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,5,0,3000
True,-0.2175506204366684,0.37494248151779175,9.81691837310791,0.015545293688774109,0.005198449362069368,0.002929509151726961,3000,True,-0.2175506204366684,0.37494248151779175,9.81691837310791,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,11.136957168579102,74064.8046875,3000,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3000,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.2175506204366684,0.37494248151779175,9.81691837310791,0.015545293688774109,0.005198449362069368,0.002929509151726961,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,11,0,3000
True,-0.5383849143981934,0.36434635519981384,9.805852890014648,-0.016538137570023537,0.004138835705816746,0.0018229336710646749,3000,True,-0.5383849143981934,0.36434635519981384,9.805852890014648,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,182.3409423828125,28160.14453125,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.5383849143981934,0.36434635519981384,9.805852890014648,-0.016538137570023537,0.004138835705816746,0.0018229336710646749,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,182,0,3000
True,-0.41874203085899353,0.20286260545253754,9.88623332977295,-0.004573849029839039,-0.012009537778794765,0.009861021302640438,3000,True,-0.41874203085899353,0.20286260545253754,9.88623332977295,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-82.31156921386719,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.41874203085899353,0.20286260545253754,9.88623332977295,-0.004573849029839039,-0.012009537778794765,0.009861021302640438,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967214,0,3000
True,-0.3292454481124878,0.390937477350235,9.88610553741455,0.004375811666250229,0.00679794792085886,0.009848167188465595,3000,True,-0.3292454481124878,0.390937477350235,9.88610553741455,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-71.31580352783203,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.3292454481124878,0.390937477350235,9.88610553741455,0.004375811666250229,0.00679794792085886,0.009848167188465595,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967225,0,3000
True,-0.49492982029914856,0.2226087898015976,9.758145332336426,-0.012192625552415848,-0.01003491971641779,-0.002947803819552064,3000,True,-0.49492982029914856,0.2226087898015976,9.758145332336426,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-21.843074798583984,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.49492982029914856,0.2226087898015976,9.758145332336426,-0.012192625552415848,-0.01003491971641779,-0.002947803819552064,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967275,0,3000
True,-0.2364223450422287,0.4281380772590637,9.885367393493652,0.013658121228218079,0.010518008843064308,0.00977442879229784,3000,True,-0.2364223450422287,0.4281380772590637,9.885367393493652,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-35.801055908203125,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.2364223450422287,0.4281380772590637,9.885367393493652,0.013658121228218079,0.010518008843064308,0.00977442879229784,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967261,0,3000
True,-0.6193463802337646,0.15014392137527466,9.782301902770996,-0.024634283035993576,-0.017281407490372658,-0.0005321259377524257,3000,True,-0.6193463802337646,0.15014392137527466,9.782301902770996,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-133.5528564453125,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.6193463802337646,0.15014392137527466,9.782301902770996,-0.024634283035993576,-0.017281407490372658,-0.0005321259377524257,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967163,0,3000
True,-0.31021392345428467,0.15542130172252655,9.921295166015625,0.006278961896896362,-0.01675366796553135,0.01336713694036007,3000,True,-0.31021392345428467,0.15542130172252655,9.921295166015625,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-78.07728576660156,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.31021392345428467,0.15542130172252655,9.921295166015625,0.006278961896896362,-0.01675366796553135,0.01336713694036007,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967218,0,3000
True,-0.35183531045913696,0.15515665709972382,9.841169357299805,0.0021168245002627373,-0.016780132427811623,0.005354533437639475,3000,True,-0.35183531045913696,0.15515665709972382,9.841169357299805,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-138.18678283691406,nan,3000,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3000,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.35183531045913696,0.15515665709972382,9.841169357299805,0.0021168245002627373,-0.016780132427811623,0.005354533437639475,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967158,0,3000
True,-0.5849903225898743,0.4086913466453552,9.88415241241455,-0.02119867503643036,0.008573336526751518,0.009652900509536266,3000,True,-0.5849903225898743,0.4086913466453552,9.88415241241455,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-120.00359344482422,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.5849903225898743,0.4086913466453552,9.88415241241455,-0.02119867503643036,0.008573336526751518,0.009652900509536266,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967176,0,3000
True,-0.4272652566432953,0.3053632080554962,9.836812973022461,-0.005426168907433748,-0.0017594771925359964,0.004918901715427637,3000,True,-0.4272652566432953,0.3053632080554962,9.836812973022461,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-8.7459077835083,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.4272652566432953,0.3053632080554962,9.836812973022461,-0.005426168907433748,-0.0017594771925359964,0.004918901715427637,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967288,0,3000
True,-0.5285260677337646,0.27976560592651367,9.811339378356934,-0.015552251599729061,-0.004319236613810062,0.0023715412244200706,3000,True,-0.5285260677337646,0.27976560592651367,9.811339378356934,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-105.47693634033203,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.5285260677337646,0.27976560592651367,9.811339378356934,-0.015552251599729061,-0.004319236613810062,0.0023715412244200706,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967191,0,3000
True,-0.4491393566131592,0.34394121170043945,9.817172050476074,-0.007613579276949167,0.00209832307882607,0.002954829018563032,3000,True,-0.4491393566131592,0.34394121170043945,9.817172050476074,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-94.28270721435547,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.4491393566131592,0.34394121170043945,9.817172050476074,-0.007613579276949167,0.00209832307882607,0.002954829018563032,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967202,0,3000
True,-0.4471268951892853,0.26917585730552673,9.607934951782227,-0.007412334438413382,-0.005378214176744223,-0.017968900501728058,3000,True,-0.4471268951892853,0.26917585730552673,9.607934951782227,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-54.637638092041016,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.4471268951892853,0.26917585730552673,9.607934951782227,-0.007412334438413382,-0.005378214176744223,-0.017968900501728058,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967242,0,3000
True,-0.4481085538864136,0.40105366706848145,9.522106170654297,-0.007510500494390726,0.007809567265212536,-0.026551760733127594,3000,True,-0.4481085538864136,0.40105366706848145,9.522106170654297,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-102.6750259399414,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.4481085538864136,0.40105366706848145,9.522106170654297,-0.007510500494390726,0.007809567265212536,-0.026551760733127594,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967194,0,3000
True,-0.3820914626121521,0.311846524477005,9.760932922363281,-0.000908791262190789,-0.001111146411858499,-0.0026690338272601366,3000,True,-0.3820914626121521,0.311846524477005,9.760932922363281,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-24.810035705566406,nan,3000,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3000,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.3820914626121521,0.311846524477005,9.760932922363281,-0.000908791262190789,-0.001111146411858499,-0.0026690338272601366,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967272,0,3000
True,-0.6060557961463928,0.3677885830402374,9.769402503967285,-0.023305226117372513,0.0044830599799752235,-0.0018221484497189522,3000,True,-0.6060557961463928,0.3677885830402374,9.769402503967285,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,218.02760314941406,25225.12890625,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.6060557961463928,0.3677885830402374,9.769402503967285,-0.023305226117372513,0.0044830599799752235,-0.0018221484497189522,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,218,0,3000
True,-0.19461935758590698,0.33669131994247437,9.725683212280273,0.01783841848373413,0.0013733345549553633,-0.006194008979946375,3000,True,-0.19461935758590698,0.33669131994247437,9.725683212280273,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,92.55901336669922,39293.609375,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.19461935758590698,0.33669131994247437,9.725683212280273,0.01783841848373413,0.0013733345549553633,-0.006194008979946375,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,92,0,3000
True,-0.28543275594711304,0.28316396474838257,9.786903381347656,0.008757080882787704,-0.003979402128607035,-7.201065454864874e-05,3000,True,-0.28543275594711304,0.28316396474838257,9.786903381347656,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-97.3111572265625,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.28543275594711304,0.28316396474838257,9.786903381347656,0.008757080882787704,-0.003979402128607035,-7.201065454864874e-05,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967199,0,3000
True,-0.4278913736343384,0.27790403366088867,9.725934982299805,-0.0054887812584638596,-0.004505396354943514,-0.006168868392705917,3000,True,-0.4278913736343384,0.27790403366088867,9.725934982299805,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,30.40424156188965,57573.7109375,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.4278913736343384,0.27790403366088867,9.725934982299805,-0.0054887812584638596,-0.004505396354943514,-0.006168868392705917,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,30,0,3000
True,-0.45855003595352173,0.23198892176151276,9.815942764282227,-0.008554648607969284,-0.009096906520426273,0.0028319144621491432,3000,True,-0.45855003595352173,0.23198892176151276,9.815942764282227,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-64.57569122314453,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.45855003595352173,0.23198892176151276,9.815942764282227,-0.008554648607969284,-0.009096906520426273,0.0028319144621491432,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967232,0,3000
True,-0.3965800404548645,0.2809428572654724,9.7218599319458,-0.0023576479870826006,-0.004201514180749655,-0.006576343905180693,3000,True,-0.3965800404548645,0.2809428572654724,9.7218599319458,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-23.021371841430664,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.3965800404548645,0.2809428572654724,9.7218599319458,-0.0023576479870826006,-0.004201514180749655,-0.006576343905180693,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967273,0,3000
True,-0.33341002464294434,0.0349118746817112,9.641654014587402,0.003959353081882,-0.028804611414670944,-0.014596931636333466,3000,True,-0.33341002464294434,0.0349118746817112,9.641654014587402,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-48.90480041503906,nan,3000,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3000,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.33341002464294434,0.0349118746817112,9.641654014587402,0.003959353081882,-0.028804611414670944,-0.014596931636333466,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967248,0,3000
True,-0.33149734139442444,0.1316455453634262,9.68088436126709,0.004150622524321079,-0.019131243228912354,-0.010673923417925835,3000,True,-0.33149734139442444,0.1316455453634262,9.68088436126709,3000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-85.93627166748047,nan,3000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,3000,False,0.0,0,True,9.0,3000,True,-0.33149734139442444,0.1316455453634262,9.68088436126709,0.004150622524321079,-0.019131243228912354,-0.010673923417925835,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,3000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,3000,True,288.1499938964844,0.0,4294967211,0,3000
True,-0.32209184765815735,0.3530469238758087,9.658665657043457,0.005091169849038124,0.00300889415666461,-0.012895827181637287,4000,True,-0.32209184765815735,0.3530469238758087,9.658665657043457,4000,False,0.0,0.0,0.0,0,0,False,0,True,288.1499938964844,-18.307231903076172,nan,4000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,4000,False,0.0,0,True,9.0,4000,True,-0.32209184765815735,0.3530469238758087,9.658665657043457,0.005091169849038124,0.00300889415666461,-0.012895827181637287,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,4000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,4000,True,288.1499938964844,0.0,4294967278,0,4000
True,-0.2946220636367798,0.35557132959365845,9.757672309875488,0.007838149555027485,0.003261332865804434,-0.002995126647874713,4000,True,-0.2946220636367798,0.35557132959365845,9.757672309875488,4000,True,0.0,0.0,0.0,4,3,True,4000,True,288.1499938964844,21.46908187866211,63287.44140625,4000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,STATE_BOOST,4000,False,0.0,0,True,9.0,4000,True,-0.2946220636367798,0.35557132959365845,9.757672309875488,0.007838149555027485,0.003261332865804434,-0.002995126647874713,0.0006850257050246,0.9993147850036621,-0.03700152039527893,0.0,0.0,0.0,4000,True,0.0006850257050246,0.9993147850036621,-0.03700152039527893,4000,True,288.1499938964844,0.0,21,0,4000
