ax,ay,az,gx,gy,gz,mx,my,mz,hg_ax,hg_ay,hg_az,latitude,longitude,altitude,GPS Lock,rocketState,timeStamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625,0.99169921875,0.21142578125,0.0,0.0,0.0,False,0,492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,489
-0.9933239817619324,-0.016103999689221382,0.1617719978094101,1.8725000619888306,-2.2225000858306885,1.443750023841858,-0.16155999898910522,-0.06146000325679779,-0.3551799952983856,0.0,0.0,0.0,0.0,0.0,0.0,False,0,509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01171875,0.9912109375,0.2138671875,0.0,0.0,0.0,False,0,510
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,507
-0.9999119639396667,-0.013175999745726585,0.1676279902458191,1.408750057220459,-2.0824999809265137,1.408750057220459,-0.15414001047611237,-0.057680003345012665,-0.35447999835014343,0.0,0.0,0.0,0.0,0.0,0.0,False,0,526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0146484375,0.98486328125,0.220703125,0.0,0.0,0.0,False,0,527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,524
-0.9969840049743652,-0.023423999547958374,0.18007199466228485,1.566249966621399,-2.353749990463257,1.3125,-0.15861999988555908,-0.06453999876976013,-0.34747999906539917,0.0,0.0,0.0,0.0,0.0,0.0,False,0,544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,0.9912109375,0.22265625,0.0,0.0,0.0,False,0,545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,542
-0.9969840049743652,-0.015371999703347683,0.1727519929409027,1.3037500381469727,-2.3712499141693115,1.2862499952316284,-0.152319997549057,-0.059780001640319824,-0.344539999961853,0.0,0.0,0.0,0.0,0.0,0.0,False,0,561
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029296875,0.990234375,0.2158203125,0.0,0.0,0.0,False,0,562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,559
-0.9918599724769592,-0.019763998687267303,0.18226799368858337,1.5837500095367432,-2.572499990463257,1.277500033378601,-0.1576400101184845,-0.061180002987384796,-0.3515399992465973,0.0,0.0,0.0,0.0,0.0,0.0,False,0,578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,0.99609375,0.2021484375,0.0,0.0,0.0,False,0,579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,576
-0.9925919771194458,-0.014639999717473984,0.18373200297355652,1.6974999904632568,-2.5112500190734863,1.443750023841858,-0.16170001029968262,-0.059780001640319824,-0.3568600118160248,0.0,0.0,0.0,0.0,0.0,0.0,False,0,596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005859375,0.994140625,0.2001953125,0.0,0.0,0.0,False,0,597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,594
-0.9874680042266846,-0.00951599981635809,0.1786080002784729,1.7062499523162842,-2.327500104904175,1.5399999618530273,-0.1527400016784668,-0.05642000213265419,-0.3462200164794922,0.0,0.0,0.0,0.0,0.0,0.0,False,0,613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01416015625,0.98388671875,0.19921875,0.0,0.0,0.0,False,0,614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,611
-0.9896639585494995,-0.016103999689221382,0.18080399930477142,1.5225000381469727,-2.502500057220459,1.2687499523162842,-0.15848000347614288,-0.05992000177502632,-0.3619000017642975,0.0,0.0,0.0,0.0,0.0,0.0,False,0,631
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005859375,0.984375,0.20703125,0.0,0.0,0.0,False,0,632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,629
-0.9882000088691711,-0.01756799966096878,0.1727519929409027,1.408750057220459,-2.4674999713897705,1.3212499618530273,-0.15386000275611877,-0.05530000105500221,-0.3595200181007385,0.0,0.0,0.0,0.0,0.0,0.0,False,0,648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01025390625,0.986328125,0.2080078125,0.0,0.0,0.0,False,0,649
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,646
-0.9903959631919861,-0.014639999717473984,0.18885599076747894,1.7412500381469727,-2.3012499809265137,1.4612499475479126,-0.15498000383377075,-0.06397999823093414,-0.3555999994277954,0.0,0.0,0.0,0.0,0.0,0.0,False,0,665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0205078125,0.98486328125,0.2158203125,0.0,0.0,0.0,False,0,666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,663
-0.9947879910469055,-0.01756799966096878,0.1954440027475357,1.3300000429153442,-2.3012499809265137,1.3037500381469727,-0.1527400016784668,-0.058240000158548355,-0.3550400137901306,0.0,0.0,0.0,0.0,0.0,0.0,False,0,683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01904296875,0.98388671875,0.2177734375,0.0,0.0,0.0,False,0,684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,681
-0.9845399856567383,-0.025619998574256897,0.17787599563598633,1.5487500429153442,-2.555000066757202,1.4524999856948853,-0.1520400047302246,-0.05726000294089317,-0.3568600118160248,0.0,0.0,0.0,0.0,0.0,0.0,False,0,700
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01318359375,0.9814453125,0.2080078125,0.0,0.0,0.0,False,0,701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,698
-0.994055986404419,-0.019763998687267303,0.17641200125217438,1.6537500619888306,-2.4412500858306885,1.3125,-0.1576400101184845,-0.05852000042796135,-0.36246001720428467,0.0,0.0,0.0,0.0,0.0,0.0,False,0,718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015625,0.982421875,0.21240234375,0.0,0.0,0.0,False,0,719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,716
-0.9969840049743652,-0.013175999745726585,0.18080399930477142,1.5137499570846558,-2.4412500858306885,1.399999976158142,-0.15876001119613647,-0.06006000190973282,-0.35392001271247864,0.0,0.0,0.0,0.0,0.0,0.0,False,0,735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,0.98828125,0.20068359375,0.0,0.0,0.0,False,0,736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,733
-0.9808799624443054,-0.02122800052165985,0.18958799540996552,1.5924999713897705,-2.458750009536743,1.2862499952316284,-0.16043999791145325,-0.05894000083208084,-0.3555999994277954,0.0,0.0,0.0,0.0,0.0,0.0,False,0,752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.99658203125,0.185546875,0.0,0.0,0.0,False,0,753
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,750
-0.9918599724769592,-0.013907999731600285,0.187391996383667,1.3125,-2.4674999713897705,1.3737499713897705,-0.16114000976085663,-0.05278000235557556,-0.3570000231266022,0.0,0.0,0.0,0.0,0.0,0.0,False,0,770
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01220703125,0.99951171875,0.18408203125,0.0,0.0,0.0,False,0,771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,768
-0.9882000088691711,-0.02122800052165985,0.17787599563598633,1.6974999904632568,-2.283750057220459,1.3212499618530273,-0.15680000185966492,-0.053060002624988556,-0.3558800220489502,0.0,0.0,0.0,0.0,0.0,0.0,False,0,787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00341796875,0.99755859375,0.20068359375,0.0,0.0,0.0,False,0,788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,785
-0.986735999584198,-0.016103999689221382,0.1786080002784729,1.5837500095367432,-2.3887500762939453,1.3562500476837158,-0.16380000114440918,-0.05460000038146973,-0.3509800136089325,0.0,0.0,0.0,0.0,0.0,0.0,False,0,805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02001953125,0.99169921875,0.19970703125,0.0,0.0,0.0,False,0,806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,803
-0.994055986404419,-0.01756799966096878,0.17714399099349976,1.496250033378601,-2.40625,1.2687499523162842,-0.15610000491142273,-0.05460000038146973,-0.3565800189971924,0.0,0.0,0.0,0.0,0.0,0.0,False,0,822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00537109375,0.9873046875,0.1982421875,0.0,0.0,0.0,False,0,823
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,820
-0.9984479546546936,-0.016835998743772507,0.17933999001979828,1.7937500476837158,-2.7300000190734863,1.2862499952316284,-0.15581999719142914,-0.0610400028526783,-0.35392001271247864,0.0,0.0,0.0,0.0,0.0,0.0,False,0,839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,0.9892578125,0.216796875,0.0,0.0,0.0,False,0,840
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,837
-0.9830759763717651,-0.013175999745726585,0.17641200125217438,1.566249966621399,-2.309999942779541,1.3912500143051147,-0.16043999791145325,-0.061180002987384796,-0.35322001576423645,0.0,0.0,0.0,0.0,0.0,0.0,False,0,857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009765625,0.9951171875,0.21533203125,0.0,0.0,0.0,False,0,858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,855
-0.9977160096168518,-0.023423999547958374,0.18519599735736847,1.5399999618530273,-2.3187499046325684,1.4175000190734863,-0.152879998087883,-0.05726000294089317,-0.34832000732421875,0.0,0.0,0.0,0.0,0.0,0.0,False,0,874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00146484375,0.9853515625,0.22021484375,0.0,0.0,0.0,False,0,875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,872
-0.9896639585494995,-0.018300000578165054,0.19178399443626404,1.566249966621399,-2.213750123977661,1.2687499523162842,-0.15428000688552856,-0.05222000181674957,-0.3500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,False,0,892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,1.0,0.205078125,0.0,0.0,0.0,False,0,893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,890
-0.9925919771194458,-0.023423999547958374,0.1705559939146042,1.4350000619888306,-2.4149999618530273,1.3212499618530273,-0.16561999917030334,-0.058800000697374344,-0.34734001755714417,0.0,0.0,0.0,0.0,0.0,0.0,False,0,909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318359375,0.9892578125,0.21142578125,0.0,0.0,0.0,False,0,910
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,907
-0.9977160096168518,-0.018300000578165054,0.17202000319957733,1.6712499856948853,-2.3975000381469727,1.496250033378601,-0.16002000868320465,-0.06328000128269196,-0.34747999906539917,0.0,0.0,0.0,0.0,0.0,0.0,False,0,926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048828125,0.99462890625,0.21875,0.0,0.0,0.0,False,0,927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,924
-0.9838079810142517,-0.020495999604463577,0.17714399099349976,1.4350000619888306,-2.327500104904175,1.496250033378601,-0.16198000311851501,-0.06048000231385231,-0.3550400137901306,0.0,0.0,0.0,0.0,0.0,0.0,False,0,944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048828125,0.9912109375,0.2158203125,0.0,0.0,0.0,False,0,945
